product_id,title,category,brand,price,avg_rating,num_reviews,description,sales_rank
B000004657,Product Title 4657,Clothing,Brand_7,127.59,3.1,50,This is a great product in category Clothing,96829
B000004658,Product Title 4658,Music,Brand_8,115.74,4.3,46,This is a great product in category Books,90388
B000004659,Product Title 4659,Electronics,Brand_11,171.98,3.8,50,This is a great product in category Electronics,73949
B000004660,Product Title 4660,Movies,Microsoft,24.72,4.8,54,This is a great product in category Sports,95823
B000004661,Product Title 4661,Clothing,Brand_15,263.48,4.2,50,This is a great product in category Movies,7255
B000004662,Product Title 4662,Home,Amazon,248.63,1.6,46,This is a great product in category Music,24627
B000004663,Product Title 4663,Books,Brand_4,107.83,4.0,58,This is a great product in category Movies,24450
B000004664,Product Title 4664,Home,Brand_10,172.63,3.7,48,This is a great product in category Books,45296
B000004665,Product Title 4665,Music,Brand_8,280.06,3.6,45,This is a great product in category Books,77172
B000004666,Product Title 4666,Books,Brand_4,85.85,2.9,61,This is a great product in category Electronics,51429
B000004667,Product Title 4667,Sports,Brand_12,224.27,1.2,43,This is a great product in category Clothing,83291
B000004668,Product Title 4668,Electronics,Brand_5,30.31,4.8,47,This is a great product in category Books,20369
B000004669,Product Title 4669,Sports,Brand_0,159.86,4.4,48,This is a great product in category Clothing,88259
B000004670,Product Title 4670,Sports,Brand_19,265.88,2.9,54,This is a great product in category Movies,12232
B000004671,Product Title 4671,Home,Brand_18,168.19,1.6,53,This is a great product in category Electronics,76804
B000004672,Product Title 4672,Music,Brand_14,187.17,4.3,54,This is a great product in category Sports,70344
B000004673,Product Title 4673,Electronics,Amazon,272.84,2.7,57,This is a great product in category Books,53410
B000004674,Product Title 4674,Books,Brand_18,216.31,2.6,42,This is a great product in category Music,40176
B000004675,Product Title 4675,Books,Brand_13,210.58,3.7,61,This is a great product in category Movies,4489
B000004676,Product Title 4676,Movies,Google,178.39,4.0,45,This is a great product in category Clothing,1105
B000004677,Product Title 4677,Clothing,Brand_7,192.09,1.3,44,This is a great product in category Clothing,32330
B000004678,Product Title 4678,Movies,Brand_14,242.28,4.1,62,This is a great product in category Music,5816
B000004679,Product Title 4679,Movies,Brand_5,293.88,3.9,48,This is a great product in category Movies,13037
B000004680,Product Title 4680,Books,Brand_5,239.82,3.4,51,This is a great product in category Movies,9942
B000004681,Product Title 4681,Home,Brand_1,214.01,2.4,56,This is a great product in category Home,59473
B000004682,Product Title 4682,Sports,Brand_16,45.84,1.7,57,This is a great product in category Music,93919
B000004683,Product Title 4683,Music,Brand_7,246.21,1.4,53,This is a great product in category Clothing,15212
B000004684,Product Title 4684,Sports,Nike,222.37,1.0,59,This is a great product in category Music,79549
B000004685,Product Title 4685,Sports,Brand_5,232.5,1.8,39,This is a great product in category Movies,98505
B000004686,Product Title 4686,Electronics,Brand_19,73.93,2.6,42,This is a great product in category Movies,90815
B000004687,Product Title 4687,Books,Brand_4,271.6,2.0,43,This is a great product in category Movies,17267
B000004688,Product Title 4688,Music,Sony,34.59,2.2,39,This is a great product in category Clothing,56045
B000004689,Product Title 4689,Home,Google,80.55,2.6,51,This is a great product in category Electronics,55642
B000004690,Product Title 4690,Electronics,Brand_0,200.92,2.2,45,This is a great product in category Clothing,10690
B000004691,Product Title 4691,Clothing,Sony,204.06,3.9,60,This is a great product in category Home,9520
B000004692,Product Title 4692,Home,Brand_1,98.11,3.0,61,This is a great product in category Sports,81629
B000004693,Product Title 4693,Movies,Brand_6,212.24,1.1,44,This is a great product in category Home,78961
B000004694,Product Title 4694,Home,Brand_18,120.04,1.9,62,This is a great product in category Music,73158
B000004695,Product Title 4695,Home,Brand_4,6.04,3.8,43,This is a great product in category Movies,94465
B000004696,Product Title 4696,Sports,Nike,53.8,2.2,44,This is a great product in category Sports,51255
B000004697,Product Title 4697,Home,Brand_12,265.48,4.7,46,This is a great product in category Books,80311
B000004698,Product Title 4698,Movies,Brand_0,71.46,3.9,50,This is a great product in category Sports,91274
B000004699,Product Title 4699,Movies,Brand_9,39.19,2.2,47,This is a great product in category Sports,87412
B000004700,Product Title 4700,Books,Brand_0,206.56,3.1,53,This is a great product in category Music,98103
B000004701,Product Title 4701,Home,Brand_13,135.56,3.7,38,This is a great product in category Music,9823
B000004702,Product Title 4702,Sports,Brand_19,240.19,1.8,51,This is a great product in category Movies,52349
B000004703,Product Title 4703,Home,Amazon,259.25,2.0,47,This is a great product in category Movies,40984
B000004704,Product Title 4704,Clothing,Brand_12,254.71,3.0,67,This is a great product in category Home,97736
B000004705,Product Title 4705,Clothing,Apple,98.01,4.7,48,This is a great product in category Electronics,31516
B000004706,Product Title 4706,Sports,Nike,154.62,2.4,48,This is a great product in category Electronics,65628
B000004707,Product Title 4707,Books,Brand_16,197.13,2.6,42,This is a great product in category Sports,25072
B000004708,Product Title 4708,Books,Brand_13,100.65,1.8,51,This is a great product in category Home,2611
B000004709,Product Title 4709,Movies,Amazon,18.07,3.4,59,This is a great product in category Electronics,61358
B000004710,Product Title 4710,Movies,Google,151.72,4.0,50,This is a great product in category Electronics,60104
B000004711,Product Title 4711,Electronics,Amazon,9.76,2.8,58,This is a great product in category Music,79965
B000004712,Product Title 4712,Sports,Brand_1,285.48,4.0,55,This is a great product in category Home,60111
B000004713,Product Title 4713,Home,Samsung,240.21,2.2,52,This is a great product in category Sports,62469
B000004714,Product Title 4714,Music,Brand_4,62.44,3.8,44,This is a great product in category Movies,86449
B000004715,Product Title 4715,Sports,Brand_11,90.54,2.0,52,This is a great product in category Books,58460
B000004716,Product Title 4716,Electronics,Brand_7,294.94,4.1,35,This is a great product in category Home,311
B000004717,Product Title 4717,Movies,Brand_14,115.81,4.3,53,This is a great product in category Movies,72847
B000004718,Product Title 4718,Sports,Brand_8,236.4,4.2,42,This is a great product in category Home,30152
B000004719,Product Title 4719,Sports,Brand_2,137.35,1.9,51,This is a great product in category Home,4068
B000004720,Product Title 4720,Movies,Brand_14,260.03,3.8,46,This is a great product in category Sports,84192
B000004721,Product Title 4721,Electronics,Brand_19,212.89,3.2,41,This is a great product in category Sports,6311
B000004722,Product Title 4722,Movies,Brand_19,12.73,4.9,54,This is a great product in category Music,87015
B000004723,Product Title 4723,Books,Microsoft,92.54,2.4,45,This is a great product in category Movies,92478
B000004724,Product Title 4724,Home,Brand_9,170.04,4.1,55,This is a great product in category Home,74949
B000004725,Product Title 4725,Movies,Brand_13,278.29,2.5,42,This is a great product in category Electronics,75594
B000004726,Product Title 4726,Electronics,Brand_14,35.99,2.6,58,This is a great product in category Books,47775
B000004727,Product Title 4727,Clothing,Brand_16,182.73,1.4,28,This is a great product in category Movies,95141
B000004728,Product Title 4728,Books,Brand_9,94.83,2.0,47,This is a great product in category Clothing,25239
B000004729,Product Title 4729,Clothing,Brand_13,267.45,1.7,48,This is a great product in category Home,79584
B000004730,Product Title 4730,Music,Brand_11,230.95,1.6,62,This is a great product in category Home,22232
B000004731,Product Title 4731,Movies,Brand_10,114.68,1.0,47,This is a great product in category Sports,26500
B000004732,Product Title 4732,Books,Brand_3,55.12,4.2,55,This is a great product in category Sports,46069
B000004733,Product Title 4733,Home,Brand_16,9.37,2.9,51,This is a great product in category Clothing,27947
B000004734,Product Title 4734,Movies,Google,188.6,4.2,54,This is a great product in category Movies,95243
B000004735,Product Title 4735,Home,Brand_2,125.39,3.5,54,This is a great product in category Sports,60697
B000004736,Product Title 4736,Sports,Google,98.53,4.3,52,This is a great product in category Sports,26010
B000004737,Product Title 4737,Clothing,Sony,295.73,3.0,49,This is a great product in category Movies,5622
B000004738,Product Title 4738,Books,Brand_4,143.04,1.4,54,This is a great product in category Electronics,12839
B000004739,Product Title 4739,Home,Brand_8,226.44,3.5,53,This is a great product in category Music,75832
B000004740,Product Title 4740,Electronics,Brand_17,58.15,3.7,52,This is a great product in category Books,76645
B000004741,Product Title 4741,Home,Brand_13,9.95,3.5,43,This is a great product in category Music,15716
B000004742,Product Title 4742,Electronics,Brand_10,128.75,4.2,49,This is a great product in category Electronics,55201
B000004743,Product Title 4743,Movies,Samsung,201.7,3.9,56,This is a great product in category Home,69744
B000004744,Product Title 4744,Books,Brand_12,154.93,2.7,46,This is a great product in category Electronics,61588
B000004745,Product Title 4745,Home,Brand_7,267.79,4.3,43,This is a great product in category Movies,75060
B000004746,Product Title 4746,Music,Sony,133.58,3.8,53,This is a great product in category Clothing,51746
B000004747,Product Title 4747,Home,Brand_5,97.42,1.5,36,This is a great product in category Music,64100
B000004748,Product Title 4748,Music,Brand_11,275.31,3.2,52,This is a great product in category Electronics,37645
B000004749,Product Title 4749,Books,Brand_4,125.59,3.9,49,This is a great product in category Music,24635
B000004750,Product Title 4750,Home,Brand_15,85.27,3.2,53,This is a great product in category Sports,38325
B000004751,Product Title 4751,Electronics,Brand_13,34.7,4.8,49,This is a great product in category Clothing,18937
B000004752,Product Title 4752,Home,Sony,239.22,1.4,42,This is a great product in category Clothing,62865
B000004753,Product Title 4753,Clothing,Microsoft,248.57,3.9,55,This is a great product in category Home,20935
B000004754,Product Title 4754,Movies,Google,15.78,4.3,57,This is a great product in category Home,37421
B000004755,Product Title 4755,Sports,Brand_18,111.43,3.8,51,This is a great product in category Sports,71983
B000004756,Product Title 4756,Electronics,Brand_2,226.45,2.5,46,This is a great product in category Music,25806
B000004757,Product Title 4757,Clothing,Brand_8,284.23,2.5,52,This is a great product in category Music,71520
B000004758,Product Title 4758,Music,Brand_0,117.07,3.3,48,This is a great product in category Books,80496
B000004759,Product Title 4759,Movies,Brand_1,262.37,2.6,41,This is a great product in category Music,33521
B000004760,Product Title 4760,Books,Brand_19,121.74,4.5,60,This is a great product in category Clothing,99738
B000004761,Product Title 4761,Electronics,Nike,58.76,1.4,49,This is a great product in category Music,23455
B000004762,Product Title 4762,Sports,Brand_13,7.0,3.6,60,This is a great product in category Music,95088
B000004763,Product Title 4763,Movies,Brand_13,103.06,1.5,59,This is a great product in category Sports,68732
B000004764,Product Title 4764,Music,Brand_0,117.26,3.2,44,This is a great product in category Home,7839
B000004765,Product Title 4765,Sports,Brand_17,283.85,3.9,37,This is a great product in category Home,67073
B000004766,Product Title 4766,Books,Google,66.57,1.7,53,This is a great product in category Books,7342
B000004767,Product Title 4767,Books,Brand_7,118.37,3.8,45,This is a great product in category Clothing,81698
B000004768,Product Title 4768,Music,Brand_13,13.39,1.6,58,This is a great product in category Clothing,87258
B000004769,Product Title 4769,Electronics,Samsung,230.47,3.5,48,This is a great product in category Sports,39606
B000004770,Product Title 4770,Music,Brand_9,275.04,3.0,44,This is a great product in category Books,34491
B000004771,Product Title 4771,Home,Brand_3,75.91,2.2,49,This is a great product in category Electronics,8798
B000004772,Product Title 4772,Books,Brand_1,132.11,1.4,51,This is a great product in category Sports,53289
B000004773,Product Title 4773,Movies,Sony,41.89,3.9,53,This is a great product in category Clothing,23603
B000004774,Product Title 4774,Home,Brand_17,140.3,2.5,51,This is a great product in category Sports,60933
B000004775,Product Title 4775,Clothing,Brand_2,45.19,1.3,52,This is a great product in category Music,37208
B000004776,Product Title 4776,Sports,Brand_7,159.85,4.1,57,This is a great product in category Sports,64394
B000004777,Product Title 4777,Home,Brand_6,221.97,1.9,60,This is a great product in category Sports,62118
B000004778,Product Title 4778,Sports,Nike,168.67,3.9,49,This is a great product in category Sports,62371
B000004779,Product Title 4779,Music,Brand_13,78.08,3.3,58,This is a great product in category Clothing,28354
B000004780,Product Title 4780,Home,Brand_12,110.01,1.8,42,This is a great product in category Books,23517
B000004781,Product Title 4781,Music,Apple,193.73,1.3,59,This is a great product in category Books,659
B000004782,Product Title 4782,Clothing,Brand_4,179.38,3.4,49,This is a great product in category Home,10918
B000004783,Product Title 4783,Books,Amazon,46.2,1.1,45,This is a great product in category Movies,42421
B000004784,Product Title 4784,Clothing,Brand_16,254.41,1.3,40,This is a great product in category Home,14712
B000004785,Product Title 4785,Books,Brand_12,145.7,3.8,55,This is a great product in category Electronics,72242
B000004786,Product Title 4786,Music,Sony,53.73,3.2,51,This is a great product in category Books,66396
B000004787,Product Title 4787,Books,Microsoft,42.1,2.3,51,This is a great product in category Sports,60477
B000004788,Product Title 4788,Sports,Brand_16,289.86,3.2,59,This is a great product in category Music,30575
B000004789,Product Title 4789,Movies,Brand_3,88.76,3.4,44,This is a great product in category Music,93685
B000004790,Product Title 4790,Clothing,Brand_0,273.12,3.3,46,This is a great product in category Movies,22263
B000004791,Product Title 4791,Home,Google,126.7,3.6,68,This is a great product in category Music,26871
B000004792,Product Title 4792,Clothing,Nike,119.45,4.8,42,This is a great product in category Home,68550
B000004793,Product Title 4793,Sports,Microsoft,212.06,2.6,42,This is a great product in category Sports,66268
B000004794,Product Title 4794,Books,Brand_8,8.9,2.2,53,This is a great product in category Electronics,51558
B000004795,Product Title 4795,Sports,Brand_12,105.39,1.2,53,This is a great product in category Music,41353
B000004796,Product Title 4796,Electronics,Brand_7,94.97,1.6,60,This is a great product in category Music,98996
B000004797,Product Title 4797,Electronics,Brand_6,261.21,1.4,45,This is a great product in category Books,51538
B000004798,Product Title 4798,Home,Brand_15,161.55,2.3,50,This is a great product in category Clothing,61431
B000004799,Product Title 4799,Sports,Brand_4,113.17,3.4,50,This is a great product in category Music,88991
B000004800,Product Title 4800,Music,Brand_4,84.22,1.2,46,This is a great product in category Electronics,68438
B000004801,Product Title 4801,Home,Brand_8,179.6,3.9,45,This is a great product in category Clothing,5188
B000004802,Product Title 4802,Music,Brand_7,50.58,2.6,47,This is a great product in category Books,52385
B000004803,Product Title 4803,Home,Brand_5,78.37,4.9,49,This is a great product in category Clothing,41572
B000004804,Product Title 4804,Electronics,Brand_3,92.31,3.3,60,This is a great product in category Books,1443
B000004805,Product Title 4805,Home,Brand_9,184.72,4.1,47,This is a great product in category Sports,32013
B000004806,Product Title 4806,Electronics,Brand_13,115.73,4.4,44,This is a great product in category Electronics,45647
B000004807,Product Title 4807,Books,Brand_7,154.69,4.6,53,This is a great product in category Music,55485
B000004808,Product Title 4808,Music,Brand_6,197.22,3.1,67,This is a great product in category Sports,15324
B000004809,Product Title 4809,Sports,Brand_2,287.13,2.6,59,This is a great product in category Books,68450
B000004810,Product Title 4810,Home,Brand_4,230.85,3.2,44,This is a great product in category Books,94145
B000004811,Product Title 4811,Electronics,Brand_8,125.14,2.6,45,This is a great product in category Sports,34358
B000004812,Product Title 4812,Clothing,Brand_7,225.98,2.0,53,This is a great product in category Movies,90271
B000004813,Product Title 4813,Music,Brand_2,285.2,2.3,44,This is a great product in category Sports,1073
B000004814,Product Title 4814,Home,Nike,152.81,1.9,49,This is a great product in category Sports,51862
B000004815,Product Title 4815,Movies,Brand_19,126.68,2.1,61,This is a great product in category Electronics,98205
B000004816,Product Title 4816,Books,Brand_15,28.93,1.4,42,This is a great product in category Electronics,51393
B000004817,Product Title 4817,Books,Brand_1,268.35,2.7,60,This is a great product in category Movies,5168
B000004818,Product Title 4818,Clothing,Brand_13,78.44,1.9,49,This is a great product in category Books,64092
B000004819,Product Title 4819,Electronics,Brand_12,24.79,2.8,55,This is a great product in category Home,65641
B000004820,Product Title 4820,Home,Brand_1,163.93,4.2,47,This is a great product in category Sports,33730
B000004821,Product Title 4821,Music,Brand_13,254.68,2.8,60,This is a great product in category Clothing,281
B000004822,Product Title 4822,Electronics,Brand_17,125.54,4.8,55,This is a great product in category Clothing,53269
B000004823,Product Title 4823,Books,Brand_16,236.21,1.6,54,This is a great product in category Music,19941
B000004824,Product Title 4824,Electronics,Brand_12,251.89,4.4,46,This is a great product in category Movies,79642
B000004825,Product Title 4825,Books,Brand_3,139.58,2.0,58,This is a great product in category Music,51841
B000004826,Product Title 4826,Electronics,Brand_3,179.73,4.7,50,This is a great product in category Clothing,34208
B000004827,Product Title 4827,Clothing,Google,162.96,1.9,50,This is a great product in category Movies,61001
B000004828,Product Title 4828,Sports,Brand_13,282.11,4.0,54,This is a great product in category Sports,174
B000004829,Product Title 4829,Clothing,Brand_2,219.29,1.2,38,This is a great product in category Home,28933
B000004830,Product Title 4830,Clothing,Nike,278.04,3.5,50,This is a great product in category Movies,73896
B000004831,Product Title 4831,Sports,Sony,70.67,1.9,41,This is a great product in category Music,3217
B000004832,Product Title 4832,Sports,Sony,97.2,3.7,49,This is a great product in category Music,66101
B000004833,Product Title 4833,Home,Brand_3,26.84,3.5,51,This is a great product in category Home,12509
B000004834,Product Title 4834,Music,Brand_1,152.96,4.7,58,This is a great product in category Movies,35436
B000004835,Product Title 4835,Music,Brand_8,262.92,3.5,45,This is a great product in category Movies,58707
B000004836,Product Title 4836,Home,Brand_1,102.08,2.6,47,This is a great product in category Music,58216
B000004837,Product Title 4837,Clothing,Brand_14,43.7,1.8,43,This is a great product in category Electronics,78621
B000004838,Product Title 4838,Clothing,Nike,26.11,3.6,50,This is a great product in category Home,64371
B000004839,Product Title 4839,Books,Apple,137.56,1.5,37,This is a great product in category Clothing,20044
B000004840,Product Title 4840,Books,Brand_6,54.21,4.3,60,This is a great product in category Music,12843
B000004841,Product Title 4841,Music,Samsung,107.74,2.0,47,This is a great product in category Clothing,47247
B000004842,Product Title 4842,Home,Brand_10,247.06,3.1,62,This is a great product in category Sports,56482
B000004843,Product Title 4843,Movies,Brand_13,118.9,3.4,41,This is a great product in category Electronics,5722
B000004844,Product Title 4844,Movies,Microsoft,185.29,2.4,53,This is a great product in category Movies,61310
B000004845,Product Title 4845,Home,Brand_3,153.63,3.7,39,This is a great product in category Music,81827
B000004846,Product Title 4846,Books,Brand_13,217.24,2.0,38,This is a great product in category Books,56285
B000004847,Product Title 4847,Music,Brand_10,51.9,1.1,46,This is a great product in category Movies,73633
B000004848,Product Title 4848,Music,Brand_4,276.6,4.8,50,This is a great product in category Electronics,63841
B000004849,Product Title 4849,Books,Sony,195.22,2.3,49,This is a great product in category Books,45284
B000004850,Product Title 4850,Movies,Brand_1,85.65,3.9,57,This is a great product in category Movies,73694
B000004851,Product Title 4851,Electronics,Brand_12,42.23,3.0,59,This is a great product in category Electronics,96915
B000004852,Product Title 4852,Electronics,Brand_18,50.01,3.7,40,This is a great product in category Home,74848
B000004853,Product Title 4853,Books,Brand_10,236.09,1.4,55,This is a great product in category Electronics,66561
B000004854,Product Title 4854,Electronics,Brand_11,178.89,3.1,42,This is a great product in category Sports,67763
B000004855,Product Title 4855,Sports,Samsung,117.93,2.6,59,This is a great product in category Books,18593
B000004856,Product Title 4856,Home,Brand_1,103.86,2.8,49,This is a great product in category Music,95770
B000004857,Product Title 4857,Home,Nike,257.58,4.9,42,This is a great product in category Music,59306
B000004858,Product Title 4858,Books,Brand_9,263.17,1.5,39,This is a great product in category Home,92205
B000004859,Product Title 4859,Clothing,Brand_9,176.88,4.0,50,This is a great product in category Home,1691
B000004860,Product Title 4860,Movies,Brand_15,160.21,2.3,52,This is a great product in category Music,88883
B000004861,Product Title 4861,Books,Brand_15,246.03,2.2,50,This is a great product in category Electronics,24788
B000004862,Product Title 4862,Electronics,Apple,226.29,2.1,47,This is a great product in category Home,75275
B000004863,Product Title 4863,Movies,Brand_1,123.69,2.4,42,This is a great product in category Music,8392
B000004864,Product Title 4864,Clothing,Brand_1,30.32,2.4,60,This is a great product in category Clothing,38522
B000004865,Product Title 4865,Electronics,Sony,231.93,2.1,43,This is a great product in category Music,3260
B000004866,Product Title 4866,Music,Brand_7,55.59,3.7,75,This is a great product in category Clothing,29419
B000004867,Product Title 4867,Sports,Brand_7,10.8,1.2,42,This is a great product in category Clothing,65226
B000004868,Product Title 4868,Electronics,Samsung,253.92,2.3,43,This is a great product in category Electronics,372
B000004869,Product Title 4869,Sports,Brand_11,176.0,2.1,50,This is a great product in category Books,52573
B000004870,Product Title 4870,Movies,Samsung,268.14,4.0,45,This is a great product in category Electronics,48392
B000004871,Product Title 4871,Sports,Microsoft,148.46,1.6,50,This is a great product in category Sports,87466
B000004872,Product Title 4872,Movies,Nike,278.38,4.8,53,This is a great product in category Home,25589
B000004873,Product Title 4873,Movies,Brand_16,110.06,1.7,50,This is a great product in category Clothing,67686
B000004874,Product Title 4874,Movies,Brand_5,219.0,2.5,59,This is a great product in category Electronics,32449
B000004875,Product Title 4875,Movies,Brand_19,94.48,1.8,44,This is a great product in category Music,99972
B000004876,Product Title 4876,Movies,Brand_5,6.33,2.1,51,This is a great product in category Electronics,81249
B000004877,Product Title 4877,Electronics,Brand_19,117.63,4.0,44,This is a great product in category Home,45930
B000004878,Product Title 4878,Movies,Brand_3,222.89,2.9,48,This is a great product in category Electronics,60795
B000004879,Product Title 4879,Electronics,Sony,50.1,1.7,44,This is a great product in category Clothing,47943
B000004880,Product Title 4880,Movies,Amazon,154.4,1.2,46,This is a great product in category Music,74807
B000004881,Product Title 4881,Sports,Brand_1,68.41,1.9,42,This is a great product in category Home,83257
B000004882,Product Title 4882,Music,Brand_9,27.93,4.8,49,This is a great product in category Books,2471
B000004883,Product Title 4883,Movies,Brand_14,187.52,4.4,42,This is a great product in category Clothing,12954
B000004884,Product Title 4884,Clothing,Amazon,285.87,2.8,46,This is a great product in category Sports,41465
B000004885,Product Title 4885,Movies,Samsung,97.34,2.9,46,This is a great product in category Music,91749
B000004886,Product Title 4886,Movies,Brand_7,176.7,4.6,47,This is a great product in category Sports,29026
B000004887,Product Title 4887,Sports,Brand_18,286.35,3.4,47,This is a great product in category Movies,93257
B000004888,Product Title 4888,Home,Brand_13,197.23,4.5,52,This is a great product in category Movies,38934
B000004889,Product Title 4889,Sports,Brand_18,203.89,3.0,59,This is a great product in category Home,31375
B000004890,Product Title 4890,Clothing,Brand_15,58.59,1.8,54,This is a great product in category Clothing,55745
B000004891,Product Title 4891,Home,Brand_2,150.82,3.9,38,This is a great product in category Movies,99680
B000004892,Product Title 4892,Books,Brand_0,113.91,3.1,54,This is a great product in category Clothing,58514
B000004893,Product Title 4893,Books,Brand_4,144.45,3.7,53,This is a great product in category Clothing,9187
B000004894,Product Title 4894,Clothing,Brand_17,241.43,1.6,62,This is a great product in category Music,57185
B000004895,Product Title 4895,Sports,Brand_14,141.44,3.6,42,This is a great product in category Sports,82308
B000004896,Product Title 4896,Electronics,Brand_7,24.47,2.5,34,This is a great product in category Home,94242
B000004897,Product Title 4897,Clothing,Brand_19,272.22,2.3,47,This is a great product in category Sports,41264
B000004898,Product Title 4898,Music,Brand_1,166.17,3.7,61,This is a great product in category Music,90195
B000004899,Product Title 4899,Home,Brand_16,277.79,3.4,54,This is a great product in category Movies,38448
B000004900,Product Title 4900,Home,Brand_17,174.26,3.6,41,This is a great product in category Electronics,24396
B000004901,Product Title 4901,Movies,Brand_2,26.46,4.9,47,This is a great product in category Movies,40635
B000004902,Product Title 4902,Books,Brand_12,168.53,3.8,51,This is a great product in category Books,81840
B000004903,Product Title 4903,Home,Brand_1,175.26,3.6,42,This is a great product in category Sports,68905
B000004904,Product Title 4904,Clothing,Brand_7,69.01,3.5,42,This is a great product in category Home,49519
B000004905,Product Title 4905,Home,Brand_15,144.47,2.6,35,This is a great product in category Sports,84017
B000004906,Product Title 4906,Clothing,Brand_13,141.07,4.4,56,This is a great product in category Electronics,38583
B000004907,Product Title 4907,Electronics,Brand_13,189.12,2.5,56,This is a great product in category Electronics,22108
B000004908,Product Title 4908,Movies,Amazon,82.32,3.8,50,This is a great product in category Electronics,11908
B000004909,Product Title 4909,Books,Apple,177.02,2.2,54,This is a great product in category Electronics,82399
B000004910,Product Title 4910,Home,Brand_18,76.83,1.6,43,This is a great product in category Books,40764
B000004911,Product Title 4911,Clothing,Brand_11,137.24,1.5,50,This is a great product in category Clothing,34691
B000004912,Product Title 4912,Sports,Brand_6,42.07,3.5,52,This is a great product in category Movies,43751
B000004913,Product Title 4913,Books,Brand_0,16.96,2.3,62,This is a great product in category Electronics,88911
B000004914,Product Title 4914,Electronics,Microsoft,100.24,2.1,51,This is a great product in category Books,86929
B000004915,Product Title 4915,Clothing,Brand_4,86.71,3.4,39,This is a great product in category Sports,64380
B000004916,Product Title 4916,Music,Brand_18,125.63,1.1,47,This is a great product in category Electronics,26704
B000004917,Product Title 4917,Music,Brand_19,288.81,2.0,55,This is a great product in category Music,90224
B000004918,Product Title 4918,Movies,Brand_7,159.53,2.4,40,This is a great product in category Sports,85786
B000004919,Product Title 4919,Movies,Brand_6,168.62,3.8,56,This is a great product in category Sports,82198
B000004920,Product Title 4920,Electronics,Brand_13,282.82,3.2,42,This is a great product in category Home,6543
B000004921,Product Title 4921,Electronics,Amazon,276.81,4.4,51,This is a great product in category Books,76288
B000004922,Product Title 4922,Movies,Brand_3,265.92,2.3,49,This is a great product in category Books,99898
B000004923,Product Title 4923,Home,Brand_17,34.8,2.2,34,This is a great product in category Electronics,56060
B000004924,Product Title 4924,Home,Samsung,192.47,1.1,53,This is a great product in category Electronics,6476
B000004925,Product Title 4925,Clothing,Brand_11,243.57,4.8,51,This is a great product in category Electronics,90279
B000004926,Product Title 4926,Sports,Brand_10,251.65,3.0,44,This is a great product in category Music,4995
B000004927,Product Title 4927,Clothing,Brand_12,175.89,3.0,59,This is a great product in category Books,31164
B000004928,Product Title 4928,Sports,Apple,11.13,4.7,49,This is a great product in category Sports,7861
B000004929,Product Title 4929,Electronics,Brand_17,292.26,2.2,41,This is a great product in category Sports,42423
B000004930,Product Title 4930,Books,Brand_18,144.82,2.3,54,This is a great product in category Electronics,25090
B000004931,Product Title 4931,Clothing,Google,121.71,3.6,49,This is a great product in category Sports,41367
B000004932,Product Title 4932,Clothing,Brand_0,122.1,4.1,47,This is a great product in category Electronics,81278
B000004933,Product Title 4933,Sports,Brand_11,130.69,3.8,51,This is a great product in category Movies,25559
B000004934,Product Title 4934,Electronics,Brand_14,77.19,4.2,49,This is a great product in category Clothing,41672
B000004935,Product Title 4935,Electronics,Brand_7,102.23,3.3,49,This is a great product in category Sports,48554
B000004936,Product Title 4936,Music,Brand_2,295.69,4.5,46,This is a great product in category Movies,13932
B000004937,Product Title 4937,Sports,Brand_14,114.23,3.2,50,This is a great product in category Books,70796
B000004938,Product Title 4938,Electronics,Amazon,160.85,1.9,53,This is a great product in category Movies,45257
B000004939,Product Title 4939,Movies,Microsoft,255.39,3.2,49,This is a great product in category Home,10477
B000004940,Product Title 4940,Home,Brand_5,161.05,3.9,46,This is a great product in category Movies,27103
B000004941,Product Title 4941,Music,Brand_6,101.38,3.6,51,This is a great product in category Movies,1537
B000004942,Product Title 4942,Movies,Samsung,159.97,2.0,52,This is a great product in category Movies,1891
B000004943,Product Title 4943,Books,Brand_3,39.53,1.2,61,This is a great product in category Music,63030
B000004944,Product Title 4944,Clothing,Samsung,44.21,2.0,61,This is a great product in category Books,97016
B000004945,Product Title 4945,Music,Brand_11,210.06,4.9,52,This is a great product in category Books,47915
B000004946,Product Title 4946,Books,Brand_2,275.72,1.7,56,This is a great product in category Home,99262
B000004947,Product Title 4947,Clothing,Brand_19,219.34,2.9,59,This is a great product in category Electronics,78343
B000004948,Product Title 4948,Home,Brand_7,27.93,3.6,39,This is a great product in category Sports,67996
B000004949,Product Title 4949,Electronics,Brand_3,124.44,4.5,56,This is a great product in category Books,17136
B000004950,Product Title 4950,Movies,Brand_7,6.74,4.0,53,This is a great product in category Sports,5894
B000004951,Product Title 4951,Sports,Brand_18,156.28,4.6,46,This is a great product in category Music,64276
B000004952,Product Title 4952,Movies,Brand_19,62.79,3.4,35,This is a great product in category Home,61412
B000004953,Product Title 4953,Home,Brand_16,261.23,4.5,50,This is a great product in category Movies,36390
B000004954,Product Title 4954,Books,Brand_5,36.66,2.1,41,This is a great product in category Home,78526
B000004955,Product Title 4955,Sports,Sony,6.41,2.7,51,This is a great product in category Music,72860
B000004956,Product Title 4956,Electronics,Nike,138.63,4.4,50,This is a great product in category Sports,32780
B000004957,Product Title 4957,Home,Brand_5,51.69,2.3,55,This is a great product in category Sports,61175
